agb,plot1,plot2,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
69.63410677,4,3,0.755325,0.244675,0.672552,0.313998,0.156768,0.11,0.21,0.31,0.46,0.5,0.53,0.57,0.6,0.63,0.66,0.69,0.73,1.14,2.07,3.2,0.93,1.159669,0.777076,0.19,12.800296,0.09,4.04,0.1,0.717666,0.6,0.21,0.39,0.49,0.55,0.58,0.59,0.63,0.67,0.75,1.14,1.51,2.01,2.81,3.18,3.66,3.000057,0.908874,0.557681,0.311008,0.238662,0.628712,0.047108,0.018864,0.016976,0.015364,0.013302,0.012198,0.006709,0.002091,4581.226079,0.192143,16905,29285,34226,36229,36829,37410,38544,39472,40293,41138,41629,42139,43112,43704,44923,9.741123,2560,47676,37150.38587,38960,5,-2.445975,50953725.76,7138.187849,7277,20620,29516,35324,36094,36705,37856,38960,39885,40758,41249,41823,42932,43568,44794,4800
64.47727881,4,3,0.793591,0.206409,0.753798,0.292231,0.150391,0.12,0.35,0.45,0.52,0.53,0.55,0.57,0.6,0.62,0.65,0.67,0.7,1.14,2.08,2.87,1.02,1.107245,0.69858,0.14,12.005689,0.07,4.3,0.1,0.731642,0.6,0.3,0.47,0.51,0.55,0.57,0.59,0.62,0.65,0.7,1,1.59,1.95,2.45,2.82,3.45,2.939176,0.892488,0.511111,0.261234,0.200538,0.684557,0.02509,0.020148,0.027892,0.02333,0.012235,0.004252,0.001478,0.000465,4282.851962,0.180728,17717,29204,34242,36535,37285,37870,38693,39435,40118,40767,41078,41412,42273,43060,44536,10.608693,2074,47508,37175.43447,39041,48,-2.598442,45140068.51,6718.635911,8291,22002,29811,35550,36404,37176,38253,39041,39807,40525,40871,41223,42095,42869,44397,3793
8.396535471,2,2,0.489036,0.510964,0.320771,0.092857,0.263281,0.11,0.28,0.43,0.49,0.51,0.53,0.55,0.58,0.6,0.62,0.63,0.65,0.69,0.74,0.88,0.11,0.591319,0.247708,0.12,7.679553,0.06,1.85,0.1,0.560741,0.58,0.22,0.44,0.48,0.52,0.54,0.55,0.57,0.59,0.61,0.64,0.65,0.67,0.72,0.76,0.97,-0.750442,0.577689,0.1389,0.019293,0.049011,0.071763,0.605968,0.253679,0.014921,0.003276,0.000819,0.000256,0.000179,0.000102,1455.357791,0.062949,35059,39644,41070,41868,42099,42331,42728,43074,43408,43751,43932,44133,44669,45092,45892,52.731822,926,52489,42616.37443,43017,4012,-5.531354,7196607.923,2682.649422,33346,39040,40878,41786,42031,42256,42668,43017,43360,43702,43890,44092,44623,45047,45857,1833
182.4164403,3,3,0.601828,0.398172,0.439922,0.529933,0.112048,0.1,0.11,0.13,0.17,0.19,0.21,0.27,0.34,0.44,0.61,0.81,1.09,1.74,2.19,3.15,1.55,1.249458,1.093324,0.62,6.892468,0.19,5,0.1,0.649034,0.34,0.12,0.18,0.26,0.42,0.51,0.64,1.02,1.37,1.65,1.91,2.06,2.23,2.72,3.25,4.2,1.949993,0.961657,0.709604,0.503538,0.690435,0.106968,0.076337,0.065174,0.034938,0.014327,0.005911,0.003472,0.002066,0.000374,6782.276892,0.253999,13183,23976,29578,35417,36723,37816,39163,40128,41023,41797,42155,42490,43256,43899,45114,5.425075,3069,51661,35818.63658,39337,0,-1.724494,82771564.37,9097.887907,5216,14267,21796,30590,33485,35604,37977,39337,40380,41352,41796,42212,43062,43704,44944,5432
120.0394026,3,3,0.641549,0.358451,0.490127,0.485324,0.13637,0.1,0.11,0.13,0.17,0.19,0.21,0.26,0.31,0.38,0.51,0.67,1.05,1.65,2.02,2.66,1.47,1.109665,1.069668,0.48,5.097688,0.15,3.72,0.1,0.593658,0.31,0.12,0.18,0.24,0.35,0.42,0.53,0.98,1.33,1.56,1.77,1.89,2.04,2.39,2.66,3.05,1.714429,0.869296,0.635016,0.403246,0.673766,0.098559,0.047913,0.060616,0.056111,0.033646,0.018314,0.00851,0.002315,0.000229,7801.526343,0.286785,11571,21262,27163,34099,35845,37335,38844,39977,40918,41587,41856,42135,42922,43547,44746,4.151531,3387,50071,34580.86775,38844,41,-1.432728,98352550.58,9917.285444,4769,11981,18330,27097,30604,33520,37060,38844,40123,41148,41536,41865,42681,43349,44542,6011
170.8365732,2,2,0.414115,0.585885,0.255406,0.530921,0.159515,0.1,0.11,0.12,0.14,0.15,0.17,0.21,0.28,0.4,0.85,1.11,1.29,1.62,1.86,2.32,1.03,1.076521,1.004028,0.96,3.169588,0.16,3.37,0.1,0.621613,0.28,0.11,0.15,0.22,0.44,0.68,0.95,1.19,1.35,1.49,1.64,1.71,1.81,2.05,2.26,2.73,1.155871,0.880865,0.624116,0.389521,0.611869,0.074806,0.056217,0.095543,0.08902,0.047282,0.017382,0.005543,0.001923,0.000415,8516.87937,0.317405,10584,19205,24686,31628,34050,35395,37678,38976,40148,41063,41368,41683,42429,43176,44445,3.401038,4352,50409,32920.59698,37400,49,-1.179605,109185039,10449.16451,3546,10433,15864,23851,27091,30080,34791,37401,38952,40343,40924,41316,42126,42889,44255,7318
484.8780549,3,3,0.677246,0.322754,0.540242,1.062712,0.224017,0.1,0.12,0.14,0.22,0.31,0.48,0.93,1.32,1.7,2.13,2.38,2.66,3.36,3.96,5.29,1.77,2.356971,0.838053,2.07,3.112816,1.03,6.52,0.1,1.538191,1.32,0.15,0.61,1.02,1.49,1.68,1.86,2.19,2.54,2.87,3.23,3.45,3.68,4.34,5.06,5.76,0.833799,2.006931,1.289086,1.661742,0.358259,0.159001,0.159891,0.1238,0.094204,0.054723,0.0274,0.011778,0.009203,0.001723,9407.524319,0.405607,7478,14553,19307,25076,27120,28842,31740,34046,36049,38104,39085,40072,42360,43720,46699,2.322851,8029,50989,27751.7285,29871,1,-0.506327,126704385.4,11256.30425,2141,6593,10567,17021,19765,22216,26370,29871,32807,35480,36716,38137,41051,42762,45997,11965
313.9761928,2,2,0.507548,0.492452,0.3384,0.918193,0.199377,0.1,0.11,0.12,0.14,0.16,0.18,0.3,0.9,1.25,1.59,1.8,2.05,2.82,3.45,4.2,1.68,1.919561,0.971799,1.64,3.151046,0.76,5.33,0.1,1.142741,0.9,0.12,0.27,0.87,1.25,1.4,1.53,1.8,2.11,2.46,2.85,3.08,3.31,3.79,4.1,4.62,0.987913,1.593455,1.110515,1.233243,0.455266,0.111528,0.152326,0.104219,0.066312,0.044734,0.036382,0.021122,0.007228,0.000883,9693.814221,0.389645,8238,16041,20964,26973,29179,31105,34162,36652,38484,40225,40846,41430,43119,44209,46727,2.439164,8039,50429,29620.50364,32421,7,-0.670904,133205643.8,11541.47494,2113,7056,11664,18755,21623,24127,28608,32422,35627,38119,39343,40386,42219,43602,45875,11667
254.3159376,2,2,0.418859,0.581141,0.25929,0.683963,0.13149,0.1,0.11,0.11,0.13,0.14,0.15,0.18,0.26,0.8,1.13,1.26,1.41,1.84,2.34,3.9,1.07,1.456252,1.101969,1.12,6.058539,0.15,5.18,0.1,0.767968,0.26,0.11,0.15,0.27,0.96,1.07,1.16,1.32,1.51,1.71,1.96,2.14,2.4,3.34,3.97,4.67,1.625684,1.142786,0.846277,0.716185,0.57497,0.11818,0.16336,0.079058,0.028893,0.012704,0.009219,0.007166,0.004886,0.001531,8821.980611,0.326252,10920,19971,25180,31104,33083,34718,37356,39409,41323,42606,43158,43678,44585,45028,45776,3.280141,6430,48909,33389.24985,36699,0,-1.05038,118664501.5,10893.32371,2788,10375,16244,24449,27330,29818,33690,36699,39165,41450,42264,42986,44297,44856,45660,10075
39.40018566,3,3,0.728051,0.271949,0.622063,0.263608,0.177144,0.11,0.23,0.44,0.56,0.59,0.62,0.67,0.71,0.75,0.8,0.83,0.87,1.02,1.8,2.95,0.35,1.104436,0.607938,0.24,14.129433,0.12,3.97,0.1,0.785549,0.71,0.24,0.49,0.56,0.64,0.66,0.69,0.73,0.78,0.84,0.93,1.01,1.27,2.47,2.88,3.43,2.9834,0.919323,0.477565,0.228069,0.124215,0.680189,0.125071,0.016429,0.01234,0.013122,0.014054,0.00974,0.003427,0.001398,3697.607558,0.148347,22053,33603,36315,38569,39401,40063,41150,41932,42453,42848,43030,43219,43732,44195,45222,15.010033,1668,47334,39706.76923,41646,100,-3.123827,34696747.39,5890.394502,11547,28324,34809,37671,38643,39456,40687,41647,42286,42738,42937,43138,43658,44112,45150,3629
14.64282392,3,3,0.735245,0.264755,0.634871,0.156203,0.296106,0.11,0.18,0.29,0.44,0.48,0.51,0.56,0.6,0.65,0.71,0.73,0.76,0.81,0.87,0.98,0.22,0.643717,0.339238,0.25,3.051926,0.13,1.74,0.1,0.585615,0.6,0.17,0.36,0.44,0.52,0.55,0.57,0.62,0.66,0.71,0.75,0.77,0.79,0.85,0.9,1.02,-0.43775,0.618394,0.198663,0.039467,0.090189,0.09698,0.293813,0.315719,0.182027,0.018709,0.00193,0.000516,0.000103,0.000015,2053.0801,0.075281,33967,36502,37845,39181,39748,40242,41060,41585,42008,42433,42669,42941,43633,44169,45058,31.728757,1414,47798,40798.70561,41472,2174,-3.704208,9433401.442,3071.384288,31892,36116,37558,38920,39490,40022,40882,41472,41919,42348,42590,42859,43563,44102,45005,2921
14.18604641,2,2,0.522098,0.477902,0.352727,0.169379,0.262073,0.1,0.13,0.19,0.37,0.44,0.47,0.52,0.56,0.6,0.64,0.66,0.68,0.76,0.95,1.3,0.19,0.63839,0.432346,0.22,4.658041,0.11,1.8,0.1,0.545524,0.56,0.13,0.3,0.42,0.5,0.52,0.54,0.58,0.62,0.65,0.69,0.71,0.74,0.98,1.19,1.4,0.517263,0.594327,0.235855,0.055628,0.145981,0.107925,0.365831,0.293132,0.037308,0.022081,0.017052,0.00931,0.00117,0.000211,1846.3308,0.070491,34078,37344,38955,41004,41442,41732,42200,42608,42976,43360,43550,43758,44302,44738,45589,37.744313,1067,51726,41876.19772,42529,1018,-4.201538,8713767.206,2951.909078,33096,36847,38530,40716,41284,41615,42093,42529,42907,43298,43495,43708,44253,44699,45560,2108
118.8870118,1,1,0.258124,0.741876,0.142636,0.256446,0.113478,0.1,0.1,0.11,0.12,0.13,0.14,0.16,0.18,0.22,0.28,0.32,0.38,0.97,1.34,1.73,1.09,0.682598,1.137017,0.19,7.577088,0.07,2.19,0.1,0.337169,0.18,0.1,0.12,0.14,0.18,0.22,0.25,0.35,0.55,0.99,1.23,1.31,1.42,1.61,1.74,1.945,2.326183,0.510542,0.383367,0.14697,0.738026,0.113305,0.02495,0.019685,0.025923,0.030272,0.02392,0.016023,0.007153,0.000744,4095.367293,0.157434,22019,32432,36010,39417,40322,41013,42027,42646,43122,43558,43808,44076,44722,45225,46127,13.091649,1708,49067,40232.518,42394,214,-2.88444,40118913.59,6333.949288,11110,27929,33452,38117,39405,40309,41581,42394,42954,43412,43677,43945,44625,45125,46050,3486
155.6771536,1,1,0.304595,0.695405,0.173539,0.328812,0.102,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.2,0.25,0.29,0.38,1.17,1.48,2.02,1.25,0.795705,1.247923,0.17,6.716207,0.06,2.76,0.1,0.37132,0.17,0.1,0.12,0.13,0.18,0.22,0.27,0.69,1.04,1.21,1.37,1.47,1.58,1.86,2.05,2.395,2.145024,0.5938,0.463379,0.21472,0.795034,0.03171,0.026225,0.044822,0.045371,0.027472,0.017251,0.008426,0.003091,0.000548,5134.234005,0.189788,19063,30559,34572,38970,40082,40861,42080,42871,43450,44011,44285,44594,45280,45667,46264,9.672794,2151,48609,39686.37379,42456,309,-2.449251,56731033.94,7532.00066,7895,23302,30925,36444,38464,39817,41361,42456,43179,43807,44096,44416,45164,45593,46207,4203
115.9723539,1,1,0.390419,0.609581,0.236465,0.097213,0.067294,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.15,0.18,0.2,0.22,0.25,0.34,0.45,1.15,0.23,0.365255,0.831848,0.1,24.791267,0.04,1.69,0.1,0.206998,0.15,0.1,0.11,0.11,0.13,0.14,0.16,0.18,0.22,0.26,0.33,0.37,0.44,0.94,1.21,1.47,4.201036,0.269255,0.172191,0.02965,0.809362,0.131736,0.027212,0.007769,0.004861,0.005894,0.005818,0.004095,0.002756,0.000498,2374.998702,0.090683,32494,37600,38892,40416,40955,41404,42236,43001,43638,44081,44268,44440,44869,45205,45843,33.657074,1603,48489,41924.47003,42806,17,-4.311994,14453806.62,3801.816226,25918,36933,38511,40080,40686,41161,42005,42806,43500,44003,44205,44392,44820,45169,45806,3313
67.95388358,1,1,0.334219,0.665781,0.194336,0.146944,0.178114,0.1,0.11,0.12,0.14,0.15,0.16,0.2,0.23,0.28,0.35,0.39,0.44,0.57,0.67,0.85,0.34,0.397446,0.624148,0.24,4.01162,0.1,1.19,0.1,0.294145,0.23,0.1,0.12,0.15,0.2,0.22,0.25,0.31,0.38,0.45,0.52,0.56,0.6,0.71,0.805,0.94,1.226543,0.346737,0.18359,0.033705,0.423668,0.226108,0.133748,0.091372,0.064454,0.033931,0.019015,0.005828,0.001482,0.000395,1280.752058,0.043146,37081,38997,39952,41102,41463,41723,42092,42395,42695,43053,43249,43466,44096,44586,45337,32.591835,904,47164,42116.4332,42348,6598,-2.631837,3302045.134,1817.15303,36860,38859,39816,40985,41370,41651,42042,42348,42654,43013,43207,43420,44053,44556,45311,1786
61.7987,2,2,0.450931,0.549069,0.28641,0.190782,0.09457,0.1,0.11,0.12,0.15,0.17,0.19,0.23,0.28,0.33,0.4,0.44,0.5,0.69,0.84,1.56,0.43,0.568772,0.775777,0.27,14.541188,0.12,2.81,0.1,0.356286,0.28,0.11,0.14,0.18,0.25,0.28,0.31,0.37,0.45,0.54,0.66,0.71,0.79,1.03,1.595,2.175,2.704971,0.450927,0.276398,0.076396,0.669473,0.211085,0.082208,0.020331,0.005193,0.00482,0.003462,0.002308,0.000781,0.000339,1967.538656,0.084763,31773,38616,39946,41225,41742,42147,42705,43081,43394,43708,43871,44041,44508,44987,45802,41.533933,1008,48496,42155.76838,43008,16,-5.130498,12768031.43,3573.238227,26105,37691,39617,40991,41519,41978,42600,43008,43333,43658,43828,44005,44463,44941,45763,2129
276.1621735,3,3,0.61578,0.38422,0.456962,0.424222,0.168108,0.1,0.12,0.14,0.18,0.21,0.23,0.3,0.38,0.49,0.64,0.77,1.04,1.51,1.77,2.21,1.13,0.986541,0.901777,0.56,4.061865,0.21,3.07,0.1,0.599282,0.38,0.12,0.19,0.26,0.41,0.48,0.56,0.76,1.1,1.33,1.52,1.61,1.7,1.95,2.16,2.495,1.393135,0.806964,0.540418,0.292052,0.513413,0.208495,0.070518,0.056599,0.067707,0.048773,0.022419,0.009512,0.002316,0.000247,6392.527199,0.241979,14316,25199,30603,35665,36932,37771,39040,40235,41182,42093,42564,43111,44098,44603,45304,6.048114,3342,47698,36395.42999,39289,24,-1.814803,77561717.88,8806.913073,5097,15733,23536,32043,34384,36023,37984,39289,40541,41565,42097,42662,43869,44475,45233,5632
211.0589909,2,2,0.405223,0.594777,0.248211,0.541308,0.088264,0.1,0.1,0.11,0.12,0.13,0.14,0.15,0.17,0.21,0.3,0.5,0.98,1.53,2.11,3.8,1.65,1.296555,1.430428,0.37,9.923841,0.06,4.99,0.1,0.531612,0.17,0.11,0.13,0.16,0.29,0.6,0.93,1.2,1.42,1.69,2.03,2.25,2.58,3.63,4.01,4.575,2.517834,0.92783,0.760432,0.578257,0.758052,0.057913,0.0888,0.042503,0.021844,0.008264,0.00762,0.008873,0.004437,0.001659,7296.121936,0.270372,12525,22835,29019,35717,37118,38165,39413,40383,41189,41929,42258,42576,43339,44037,45169,4.905631,3008,48403,35597.41098,39516,44,-1.639407,92632000.17,9624.551947,4820,12982,19959,29528,33300,35636,38182,39516,40578,41491,41909,42300,43132,43813,45016,5140
469.7206708,3,3,0.698796,0.301204,0.573254,1.017375,0.205618,0.1,0.11,0.13,0.16,0.19,0.22,0.45,1.01,1.38,1.81,2.08,2.39,3.12,3.73,4.68,1.79,2.136504,0.945181,1.89,3.046073,0.85,5.92,0.1,1.296698,1.01,0.13,0.35,0.92,1.36,1.53,1.71,2.06,2.42,2.75,3.11,3.32,3.56,4.15,4.54,5.18,0.938976,1.784253,1.225615,1.502132,0.434595,0.132111,0.13954,0.099573,0.082434,0.052395,0.03193,0.018861,0.007548,0.001013,9356.45548,0.374444,8509,16496,21578,27785,30030,31882,34647,36652,38121,39586,40265,40895,42635,43803,45625,2.62975,6947,51462,29968.46477,33371,1,-0.793562,125922019.2,11221.49808,2195,7314,12156,19554,22513,25159,29787,33371,36073,37969,38896,39872,41683,43209,45115,10235
236.8765011,2,2,0.552963,0.447037,0.384622,0.500003,0.110439,0.1,0.11,0.12,0.13,0.14,0.15,0.17,0.19,0.24,0.37,0.86,1.12,1.56,1.85,2.27,1.22,1.03806,1.171445,0.72,4.781818,0.07,3.96,0.1,0.526294,0.19,0.11,0.14,0.17,0.28,0.55,0.925,1.16,1.33,1.5,1.68,1.77,1.86,2.08,2.29,3.31,1.5903,0.81061,0.616525,0.380103,0.719588,0.032675,0.079651,0.084189,0.058762,0.018375,0.002489,0.002318,0.00122,0.000732,7410.016423,0.269332,13359,23599,28873,34254,35690,36872,38882,40859,42294,43312,43761,44169,44864,45216,45793,4.667364,4820,48535,35942.80854,38933,14,-1.460621,93712672.81,9680.530606,4400,14299,21404,29525,32318,34196,36826,38933,41134,42622,43229,43771,44696,45114,45702,8071
22.8525522,3,3,0.674337,0.325663,0.535955,0.193105,0.145034,0.11,0.2,0.32,0.42,0.45,0.48,0.54,0.59,0.64,0.69,0.72,0.76,0.89,1.03,1.85,0.3,0.777278,0.489658,0.27,20.164689,0.13,3.63,0.1,0.611971,0.59,0.18,0.36,0.43,0.5,0.53,0.56,0.62,0.66,0.71,0.78,0.83,0.89,1.09,1.56,2.85,2.80822,0.681397,0.299656,0.089794,0.252151,0.590585,0.126762,0.015817,0.004826,0.004156,0.00261,0.001425,0.001271,0.000395,2360.134447,0.082811,33656,36140,37292,38971,39579,40112,41111,41943,42481,42877,43077,43278,43801,44284,45286,27.902609,1606,50625,40840.53151,41754,1563,-3.442703,11438140.1,3382.031948,31750,35782,36955,38633,39282,39820,40828,41754,42370,42800,43004,43217,43739,44222,45238,3498
19.31546975,3,3,0.723901,0.276099,0.614828,0.247921,0.230211,0.11,0.14,0.21,0.36,0.42,0.46,0.55,0.62,0.68,0.75,0.8,0.87,1.06,1.23,1.56,0.41,0.782598,0.510332,0.38,4.029821,0.195,2.42,0.1,0.634089,0.615,0.15,0.31,0.42,0.53,0.58,0.61,0.67,0.74,0.82,0.93,0.99,1.06,1.26,1.44,1.85,0.742746,0.711887,0.323596,0.104714,0.183752,0.242707,0.31611,0.146045,0.06749,0.02902,0.009907,0.003048,0.001799,0.000107,1874.986533,0.074988,33979,37149,38414,39982,40513,40915,41447,41840,42197,42586,42804,43048,43698,44196,45123,41.022635,1139,48058,41134.39436,41759,983,-4.601024,9514602.916,3084.574998,31562,36659,38094,39707,40300,40749,41343,41760,42125,42519,42735,42982,43637,44141,45078,2291
21.58232342,2,2,0.515044,0.484956,0.345727,0.163358,0.320244,0.11,0.14,0.2,0.31,0.36,0.41,0.48,0.52,0.57,0.63,0.66,0.68,0.74,0.8,0.92,0.22,0.571978,0.398736,0.3,2.546946,0.14,1.36,0.1,0.503507,0.52,0.13,0.26,0.34,0.45,0.48,0.5,0.55,0.6,0.64,0.68,0.7,0.72,0.78,0.84,1.01,-0.173816,0.542058,0.200767,0.040307,0.116978,0.132975,0.147758,0.257427,0.226814,0.095839,0.016473,0.004142,0.001238,0.000357,1450.584046,0.061102,35020,38833,40889,41716,41944,42155,42529,42864,43203,43554,43736,43951,44501,44964,45748,62.956689,909,48873,42431.19968,42809,964,-5.661461,6721818.668,2592.647039,34196,38248,40591,41640,41876,42087,42468,42809,43150,43502,43695,43906,44456,44922,45713,1792
132.0066449,1,1,0.231708,0.768292,0.125921,0.197879,0.071201,0.1,0.1,0.11,0.12,0.12,0.13,0.15,0.17,0.2,0.24,0.27,0.31,0.52,1.15,1.75,1.02,0.628569,1.1862,0.15,14.143966,0.06,2.71,0.1,0.285834,0.17,0.1,0.11,0.12,0.16,0.18,0.2,0.26,0.35,0.57,1.05,1.2,1.32,1.63,1.89,2.34,3.243539,0.443464,0.339056,0.114959,0.850344,0.061612,0.016464,0.021545,0.022574,0.014085,0.007267,0.002637,0.003216,0.000257,3454.202685,0.140811,23948,33810,36965,39339,39938,40457,41325,42034,42596,43118,43385,43676,44408,44892,45975,16.49569,1775,47997,40227.30626,41769,110,-3.24859,32085946.34,5664.445811,12706,29840,35303,38641,39437,40010,40979,41769,42409,42968,43254,43553,44310,44817,45847,3447
60.34072492,1,1,0.236922,0.763078,0.129174,0.123262,0.076614,0.1,0.1,0.1,0.11,0.12,0.12,0.14,0.16,0.19,0.23,0.26,0.3,0.44,0.59,1.07,0.35,0.381298,0.811853,0.14,15.099695,0.05,1.79,0.1,0.229478,0.16,0.1,0.11,0.12,0.14,0.15,0.17,0.22,0.27,0.34,0.44,0.5,0.57,0.81,1.1,1.445,3.009139,0.295583,0.186303,0.034709,0.75203,0.144285,0.057339,0.023173,0.009494,0.005184,0.004247,0.002873,0.000812,0.000562,2229.439782,0.083665,33276,37957,39186,40490,40977,41467,42289,42948,43445,43934,44195,44448,45161,45627,46383,32.829094,1582,47880,42076.83285,42800,2103,-4.105391,12392966.84,3520.364589,28023,37531,38873,40271,40727,41208,42097,42800,43332,43838,44098,44374,45094,45577,46335,3218
81.19433846,1,1,0.348094,0.651906,0.204397,0.088732,0.059537,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.16,0.18,0.22,0.24,0.27,0.36,0.45,0.67,0.21,0.296896,0.637977,0.12,23.215978,0.05,1.85,0.1,0.20419,0.16,0.1,0.11,0.12,0.13,0.15,0.16,0.19,0.22,0.27,0.32,0.36,0.4,0.52,0.65,1.315,3.285168,0.242205,0.130269,0.01697,0.80989,0.138652,0.037477,0.009872,0.001563,0.00067,0.000536,0.000715,0.000402,0.000179,1918.810463,0.060401,36704,38466,39430,40760,41235,41681,42493,43229,43791,44217,44390,44580,45034,45357,46056,31.907962,1497,47868,42500.359,43077,1344,-3.022197,6589853.802,2567.071055,36296,38256,39228,40569,41055,41497,42318,43077,43691,44155,44344,44536,44998,45329,46015,3155
58.21758683,1,1,0.366132,0.633868,0.217801,0.0987,0.144253,0.1,0.11,0.11,0.13,0.14,0.15,0.18,0.2,0.24,0.28,0.3,0.33,0.41,0.5,0.67,0.21,0.306063,0.539606,0.16,5.894466,0.07,1.06,0.1,0.238483,0.2,0.1,0.12,0.13,0.17,0.18,0.2,0.24,0.28,0.32,0.36,0.39,0.42,0.53,0.63,0.8,1.529154,0.270988,0.128687,0.01656,0.475592,0.264553,0.13897,0.065218,0.029517,0.016559,0.006107,0.002114,0.001135,0.000196,1386.719413,0.044022,36984,38958,39941,41098,41453,41731,42159,42536,42907,43316,43536,43783,44370,44798,45564,11.289032,1054,47366,42244.56367,42473,15111,-1.420391,3458457.469,1859.692843,36714,38798,39799,40987,41358,41648,42090,42473,42849,43260,43479,43726,44325,44758,45518,2083
137.2587544,2,2,0.491708,0.508292,0.323276,0.309231,0.118059,0.1,0.11,0.13,0.16,0.17,0.19,0.23,0.29,0.36,0.45,0.51,0.59,1.03,1.56,2.22,1.08,0.844578,1.009559,0.34,8.67751,0.14,3.09,0.1,0.452998,0.29,0.11,0.15,0.2,0.29,0.34,0.39,0.5,0.64,0.9,1.24,1.42,1.65,2.02,2.25,2.63,2.355097,0.643705,0.457328,0.209149,0.644287,0.194691,0.056182,0.034184,0.023085,0.019309,0.017478,0.00698,0.003404,0.0004,3321.084188,0.138574,23873,34668,38235,40421,41004,41513,42318,42837,43238,43602,43794,44004,44536,45024,45813,18.4105,1353,47240,40938.34261,42669,13,-3.560178,32182763.43,5672.985407,12922,30628,36238,39850,40542,41105,42054,42670,43129,43511,43708,43923,44463,44953,45774,2790
362.9524088,3,3,0.66877,0.33123,0.527857,0.459352,0.17509,0.1,0.12,0.14,0.18,0.2,0.23,0.28,0.35,0.45,0.62,0.77,1.08,1.6,1.91,2.4,1.28,1.049368,0.962883,0.57,4.224537,0.19,3.01,0.1,0.609513,0.35,0.12,0.19,0.25,0.39,0.47,0.57,0.85,1.22,1.45,1.64,1.75,1.86,2.14,2.35,2.65,1.480525,0.846135,0.586889,0.344439,0.549664,0.176221,0.058217,0.047504,0.059922,0.050797,0.031366,0.017455,0.007517,0.001337,6775.200712,0.252466,13791,24718,30151,35175,36659,37648,39176,40518,41516,42469,42944,43418,44232,44673,45340,5.569145,3724,47682,36240.23922,39387,10,-1.712432,83712165.03,9149.43523,4777,14789,22753,31235,33627,35405,37772,39387,40790,41887,42446,43010,44049,44564,45269,6285
489.8479528,3,3,0.645205,0.354795,0.495025,1.300479,0.278917,0.1,0.12,0.14,0.22,0.31,0.59,1.19,1.65,2.11,2.66,2.97,3.31,4.22,4.83,5.51,2.19,2.815985,0.820343,2.66,2.346026,1.33,6.49,0.1,1.882279,1.65,0.17,0.9,1.3,1.85,2.08,2.31,2.73,3.15,3.55,4.01,4.27,4.53,5.015,5.34,5.84,0.596915,2.434597,1.544114,2.384288,0.317948,0.123996,0.137821,0.118648,0.099326,0.076729,0.054429,0.048303,0.019895,0.002869,9690.071388,0.43007,6978,13854,18343,23913,25962,27658,30657,33146,35734,38470,39681,40745,42679,43593,45163,2.173955,8835,50245,26853.06018,28311,7,-0.380071,133372189.3,11548.68777,1741,5844,9561,15785,18359,20688,24819,28311,31489,34579,36244,38206,41607,42985,44716,13719
299.6074597,2,2,0.538754,0.461246,0.369674,0.94524,0.186395,0.1,0.11,0.12,0.14,0.15,0.17,0.23,0.59,1.18,1.56,1.8,2.08,2.77,3.44,4.39,1.68,1.924827,1.035798,1.65,3.350459,0.48,5.44,0.1,1.095347,0.59,0.12,0.22,0.81,1.27,1.43,1.58,1.9,2.19,2.5,2.88,3.11,3.35,3.92,4.31,4.785,1.086946,1.577024,1.134558,1.287221,0.505023,0.091934,0.132677,0.098602,0.070701,0.041638,0.030518,0.018481,0.009375,0.001029,9789.976037,0.378893,8606,16833,22121,28600,31002,32954,36067,38110,39667,40816,41389,42086,43525,44294,45767,2.593466,7076,51586,30783.33037,34521,15,-0.814773,136039175.1,11663.58329,2048,7205,12138,19843,22922,25678,30584,34521,37456,39514,40324,41048,42934,43908,45392,10387
75.15759034,2,2,0.464576,0.535424,0.298432,0.140306,0.052375,0.1,0.1,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.18,0.19,0.21,0.3,0.85,1.69,0.96,0.549129,1.245883,0.07,20.459966,0.03,2.58,0.1,0.22989,0.15,0.1,0.11,0.12,0.14,0.15,0.16,0.18,0.21,0.3,0.86,1.11,1.29,1.605,1.8,2.11,4.122558,0.367265,0.286416,0.082034,0.915511,0.027437,0.006702,0.011193,0.013999,0.011721,0.008419,0.003797,0.001024,0.000165,4055.308283,0.157083,22197,31669,33332,35384,36041,36653,37897,38991,40196,41653,42253,42821,44125,44832,45677,11.675383,3190,49362,37764.58855,38429,307,-2.262314,35190800.88,5932.183483,11914,29505,32327,34642,35412,36035,37242,38429,39558,41043,41799,42449,43859,44667,45615,6212
